0.966317;1.109545;1.105533;1.053689;1.180684;1.121690;1.153023;1.109529;1.129870;1.120034;1.116088;1.139565;1.200138;1.239370;1.169673;1.198244;1.207329;1.180337;1.204393;1.181244;1.195367;1.148617;1.140113;1.146129;1.136683;1.171405;1.202294;1.232165;1.220685;1.246402;1.235708;1.259357;1.194549;1.203404;1.184124;1.192218;1.193499;1.230166;1.251009;1.176683;1.161579;1.108473;1.105912;1.111163;1.130490;1.130750;1.159639;1.134616;1.096891;1.071440;1.024763;0.989018;0.962084;0.923435;0.879879;0.839857;0.820456;0.805822;0.786142;0.774989;0.766441;0.731422;0.718511;0.664737;
1.188227;1.133026;1.095906;1.068327;1.066451;1.092675;1.116224;1.103744;1.124530;1.127701;1.122485;1.190961;1.212712;1.211240;1.204479;1.195337;1.183494;1.179816;1.201320;1.193085;1.208115;1.211968;1.207182;1.127524;1.127329;1.192787;1.193347;1.217239;1.224347;1.243067;1.198505;1.243878;1.184044;1.193975;1.182388;1.185652;1.186588;1.214554;1.201689;1.155577;1.152118;1.151386;1.134047;1.114045;1.095969;1.122624;1.143929;1.127738;1.103853;1.074557;1.006133;0.983833;0.949875;0.923431;0.881008;0.831423;0.817584;0.803976;0.796548;0.765542;0.753907;0.730892;0.714613;0.669438;
1.180649;1.158507;1.103292;1.065352;1.061584;1.114713;1.131142;1.129501;1.133487;1.140037;1.129802;1.180333;1.086108;1.089931;1.112906;1.187206;1.180544;1.181258;1.178463;1.210297;1.202973;1.208131;1.115744;1.115690;1.116009;1.185487;1.168826;1.168322;1.183567;1.187718;1.143448;1.139544;1.112336;1.111888;1.113603;1.129480;1.125361;1.116547;1.115870;1.112356;1.137986;1.118061;1.115392;1.095895;1.114148;1.118498;1.134017;1.116644;1.091007;1.045461;1.008835;0.983809;0.940867;0.919802;0.889767;0.820934;0.807247;0.802996;0.786817;0.756113;0.748424;0.724241;0.699802;0.664833;
1.163697;1.142639;1.066947;1.062783;1.079299;1.075524;1.095262;1.096887;1.103473;1.134349;1.120570;1.084989;1.067325;1.078950;1.114746;1.147975;1.144025;1.053754;1.046302;1.138252;1.139622;1.139475;1.108037;1.109624;1.097829;1.094466;1.094471;1.102562;1.095367;1.074636;1.101787;1.101475;1.103094;1.074527;1.110947;1.125885;1.127064;1.093919;1.098811;1.100932;1.103919;1.087915;1.101485;1.085462;1.110623;1.107568;1.133992;1.106976;1.088736;1.038703;1.006513;0.977959;0.940314;0.903658;0.889228;0.820890;0.808301;0.786369;0.776025;0.756316;0.741226;0.722133;0.709055;0.685439;
0.981050;1.030395;1.041569;1.061813;1.063400;1.052308;1.063757;1.051389;1.054496;1.048869;1.050852;1.036232;1.065815;1.084324;1.112170;1.121359;1.110632;1.049179;1.016838;1.035143;1.052294;1.110130;1.098794;1.098054;1.086803;1.079776;1.102879;1.093989;1.073417;1.027999;1.073535;1.080306;1.079117;1.075448;1.073941;1.084361;1.090549;1.083609;1.128452;1.099699;1.084421;1.066345;1.072561;1.091058;1.121883;1.113542;1.134480;1.103616;1.061997;1.037396;1.004318;0.975950;0.937046;0.893303;0.876445;0.820619;0.789162;0.778921;0.770098;0.751364;0.733896;0.721782;0.696877;0.680934;
1.025837;0.995624;0.982419;0.987097;1.069026;1.019101;1.051401;1.018675;1.018174;1.006802;1.028649;1.024896;1.082915;1.056723;1.055747;1.058789;1.061403;1.045592;1.012407;1.049146;1.052315;1.066770;1.068524;1.110361;1.106640;1.130256;1.130233;1.100980;1.089551;1.063855;1.098763;1.105594;1.082485;1.071167;1.081328;1.070252;1.104155;1.100059;1.135021;1.120317;1.082715;1.054519;1.058844;1.088461;1.103530;1.119473;1.134023;1.097110;1.062260;1.025373;1.001828;0.978173;0.939191;0.889812;0.873275;0.821908;0.782480;0.779794;0.744255;0.751051;0.737404;0.716641;0.697516;0.666644;
0.878624;0.985874;0.989899;0.983241;0.992682;0.979533;1.004777;1.010120;1.010365;1.022560;1.010329;1.029269;1.085286;1.061380;1.084518;1.060306;1.089344;1.093534;1.063299;1.051601;1.052168;1.093050;1.086198;1.110962;1.129812;1.130350;1.132668;1.119914;1.068303;1.145344;1.149649;1.100123;1.084120;1.079187;1.124553;1.146237;1.117594;1.138113;1.134349;1.134455;1.116389;1.059753;1.066755;1.049325;1.088543;1.119684;1.128916;1.094625;1.053154;1.021486;0.997700;0.974535;0.937810;0.891724;0.872084;0.820138;0.782896;0.777528;0.770114;0.748790;0.727004;0.710161;0.683269;0.679374;
0.981119;0.992847;0.989392;0.978374;0.986719;0.976826;1.016240;1.004155;1.029294;1.042672;1.027783;1.078719;1.019939;1.115017;1.116690;1.105388;1.114139;1.125288;1.126257;1.105928;1.096237;1.100010;1.085922;1.126163;1.164266;1.174689;1.137288;1.120990;1.126741;1.157292;1.126864;1.119614;1.118210;1.135446;1.124892;1.126348;1.139524;1.124610;1.119062;1.115278;1.109228;1.069264;1.061595;1.050975;1.075011;1.094035;1.114790;1.081407;1.047471;1.025434;0.995142;0.968831;0.932978;0.904790;0.870039;0.827493;0.782125;0.781326;0.772087;0.749682;0.733381;0.716994;0.682004;0.681922;
0.984669;0.977035;0.975664;0.981195;0.982532;0.982972;0.985559;1.009589;1.029852;1.085544;1.097913;1.100406;1.029947;1.031010;1.146436;1.138710;1.137254;1.126673;1.114887;1.103799;1.134909;1.136696;1.134416;1.160136;1.160585;1.152486;1.141991;1.139092;1.151809;1.139618;1.130490;1.122805;1.124979;1.135612;1.133669;1.133680;1.124354;1.133861;1.137107;1.091338;1.122191;1.079876;1.081818;1.063702;1.070159;1.079366;1.120975;1.079039;1.033875;1.026598;0.989296;0.953257;0.928378;0.905325;0.867255;0.828810;0.811880;0.802668;0.770022;0.765010;0.739635;0.719499;0.686545;0.667439;
1.017363;0.938410;0.960308;0.966056;0.977274;0.975319;0.968834;0.973456;1.007278;1.048965;1.080683;1.081288;1.023889;1.024149;1.147700;1.118141;1.086651;1.101118;1.102927;1.121997;1.124823;1.137574;1.102068;1.151521;1.151608;1.139194;1.127027;1.127842;1.129714;1.135154;1.135302;1.131660;1.122601;1.126629;1.135901;1.133865;1.122459;1.133731;1.125392;1.076918;1.090063;1.070554;1.059932;1.038245;1.043484;1.075860;1.110344;1.086791;1.031893;1.024605;0.987207;0.946391;0.911779;0.897688;0.867167;0.844747;0.821166;0.802459;0.758992;0.751436;0.729195;0.705583;0.692300;0.656997;
1.044902;0.928672;0.912446;0.906575;0.905623;0.912208;0.952328;0.958991;0.958241;1.023407;1.044966;1.044470;1.020734;1.019106;1.104998;1.078423;1.091873;1.093440;1.116302;1.132558;1.128609;1.104334;1.102972;1.119874;1.118944;1.083649;1.106942;1.092985;1.121315;1.137669;1.157171;1.147100;1.131225;1.121426;1.094406;1.076041;1.085396;1.061905;1.063138;1.028249;1.077124;1.060400;1.063609;1.034750;1.042011;1.049647;1.080786;1.087377;1.022092;1.007669;0.968538;0.945676;0.908935;0.890307;0.868218;0.847735;0.823216;0.802122;0.767063;0.748946;0.723372;0.706610;0.670900;0.661417;
0.932684;0.910065;0.897991;0.887626;0.890108;0.895147;0.902438;0.909776;0.940706;0.960591;1.024194;1.004637;1.006577;1.006189;1.065821;1.054745;1.080874;1.084118;1.114925;1.127898;1.117553;1.106385;1.101231;1.097599;1.058676;1.076008;1.067896;1.089313;1.080431;1.158564;1.159617;1.122199;1.125944;1.082563;1.081589;1.057333;1.052690;1.062766;1.043914;1.041166;1.069692;1.068810;1.071185;1.033229;1.041294;1.051337;1.081619;1.058045;1.039591;1.002405;0.959214;0.913166;0.897232;0.885300;0.848979;0.844716;0.805825;0.782362;0.756007;0.742567;0.718848;0.706888;0.675669;0.665060;
0.945012;0.897998;0.887324;0.885648;0.884121;0.886106;0.892876;0.901423;0.908583;0.915508;0.969948;0.991266;1.015328;1.013547;1.064291;1.051359;1.075323;1.050682;1.097752;1.104052;1.096446;1.085372;1.097745;1.097240;1.093358;1.075374;1.081400;1.083673;1.096514;1.132637;1.166760;1.163173;1.089611;1.054503;1.054084;1.066011;1.031296;1.015160;1.034391;1.032963;1.059466;1.058604;1.068508;1.055960;1.054449;1.048959;1.094714;1.051193;1.018766;0.992570;0.935042;0.901435;0.884271;0.857669;0.851237;0.820109;0.807488;0.784858;0.755843;0.740830;0.721687;0.700127;0.680175;0.659507;
0.892252;0.900139;0.895019;0.885971;0.883486;0.883964;0.886485;0.891840;0.904700;0.908395;0.943216;0.963198;1.017219;1.017440;1.044958;1.067429;1.067638;1.059374;1.072811;1.044184;1.018627;1.062628;1.084508;1.082836;1.085188;1.077973;1.087991;1.096683;1.090373;1.114232;1.155307;1.115623;1.113775;1.053157;1.027782;1.013313;0.983450;0.968051;0.984045;1.008505;1.018736;1.048761;1.054493;1.048712;1.042193;1.015080;1.092421;1.051012;1.023762;0.960595;0.900043;0.887525;0.857584;0.848270;0.845788;0.826307;0.798088;0.788120;0.758741;0.738016;0.708329;0.692247;0.678974;0.659392;
0.913883;0.899391;0.897103;0.892525;0.885434;0.885800;0.885489;0.884347;0.900631;0.909128;0.927446;0.941597;0.990259;0.998708;1.042774;1.072929;1.068450;1.052179;1.040315;1.001592;1.019684;1.017985;1.076098;1.071143;1.075523;1.090284;1.101419;1.082272;1.087048;1.113258;1.102160;1.118400;1.067738;1.061512;1.039888;1.001559;0.972135;0.924005;0.896071;0.899425;0.921448;0.930635;0.939183;0.943955;0.950934;0.972141;0.972284;1.017856;0.957617;0.934823;0.891592;0.878319;0.851339;0.842802;0.826527;0.823555;0.798173;0.780389;0.753226;0.741331;0.710397;0.699789;0.672167;0.657404;
0.898211;0.902118;0.898230;0.893210;0.890243;0.886460;0.885277;0.884415;0.897985;0.905327;0.917061;0.944404;0.975909;0.980127;1.032213;1.032443;1.037253;1.037772;1.016075;1.016775;1.005448;0.984915;1.013403;1.058777;1.063023;1.065720;1.082375;1.076864;1.094864;1.091728;1.086644;1.076016;1.075943;1.048506;1.022312;1.017820;0.982621;0.899251;0.875630;0.848193;0.849088;0.855270;0.857921;0.859260;0.877611;0.892088;0.899742;0.898176;0.894933;0.892121;0.882035;0.844709;0.836656;0.831474;0.821200;0.809959;0.786015;0.779725;0.756647;0.747128;0.714212;0.702470;0.664604;0.658392;
0.897032;0.899883;0.899466;0.893513;0.893567;0.890452;0.885386;0.888335;0.897853;0.902023;0.912966;0.925090;0.954585;0.934302;0.918842;0.970013;0.964358;0.977709;0.977303;0.965236;0.982300;0.984425;0.983441;1.004550;1.056034;1.053782;1.042092;1.056147;1.063767;1.088121;1.055684;1.039133;1.036820;1.039275;1.031702;1.015792;0.982994;0.902896;0.846986;0.834246;0.833132;0.834811;0.830941;0.846149;0.842432;0.846666;0.839443;0.851671;0.849425;0.849845;0.843370;0.835929;0.830455;0.825594;0.807594;0.794554;0.784866;0.775423;0.761868;0.737130;0.718899;0.703018;0.673373;0.655679;
0.896873;0.906155;0.906732;0.896969;0.893196;0.889051;0.886411;0.887967;0.888371;0.897467;0.902537;0.911104;0.917875;0.906779;0.867200;0.865249;0.880436;0.881607;0.902119;0.937794;0.923352;0.940947;0.948265;0.950134;1.000659;1.028131;1.030727;1.049723;1.060133;1.068239;1.020791;1.004230;1.014232;1.003344;1.026426;1.005899;0.965053;0.905047;0.823930;0.816720;0.816915;0.817388;0.815891;0.827730;0.826456;0.828731;0.828697;0.827072;0.826962;0.830078;0.827784;0.830894;0.817459;0.806557;0.802301;0.795667;0.787058;0.772836;0.746046;0.735286;0.716036;0.697824;0.665426;0.657851;
0.894155;0.909370;0.913672;0.908126;0.894603;0.890153;0.887980;0.886116;0.888301;0.886506;0.890051;0.878265;0.849972;0.849779;0.850596;0.848536;0.850843;0.851594;0.858266;0.872302;0.880680;0.890000;0.895196;0.920683;0.930708;0.964708;1.007982;1.016447;1.016540;1.017019;1.010370;0.997796;0.996174;0.996651;1.009586;1.002310;0.959254;0.901140;0.814627;0.817394;0.815089;0.812774;0.812904;0.817057;0.811493;0.812690;0.810416;0.816779;0.814745;0.814532;0.824824;0.814086;0.812995;0.798080;0.796859;0.797679;0.785199;0.774994;0.749169;0.738804;0.715047;0.702837;0.670429;0.651879;
0.904577;0.902208;0.912111;0.917686;0.914946;0.902374;0.890451;0.886060;0.886027;0.884792;0.880195;0.871616;0.845041;0.826291;0.827942;0.835516;0.841773;0.840241;0.846367;0.858322;0.858718;0.861402;0.873328;0.873191;0.878505;0.881069;0.885348;0.935671;1.000316;1.007798;1.008989;1.000847;0.995992;0.991820;1.002023;0.997250;0.928110;0.893343;0.813277;0.812882;0.815156;0.806754;0.805465;0.807372;0.810288;0.814200;0.812967;0.815272;0.814942;0.815161;0.809392;0.811475;0.805772;0.800209;0.797676;0.798274;0.778732;0.779936;0.752391;0.734329;0.714791;0.714141;0.672614;0.656838;
0.897165;0.901309;0.903924;0.908427;0.913833;0.912140;0.904737;0.893138;0.892564;0.888908;0.884136;0.876842;0.825937;0.806359;0.806137;0.815259;0.825311;0.829423;0.838084;0.840735;0.844317;0.848563;0.854277;0.855584;0.856885;0.856889;0.857251;0.868435;0.893677;0.945051;0.996566;0.998218;0.999010;1.005434;0.998447;0.971758;0.928461;0.886277;0.806973;0.804547;0.809395;0.805599;0.802918;0.804791;0.804285;0.807726;0.802075;0.806716;0.805761;0.814971;0.812374;0.811074;0.806641;0.799839;0.791211;0.791600;0.774250;0.773777;0.754914;0.738913;0.718409;0.703322;0.678984;0.662974;
0.899489;0.896369;0.899049;0.900024;0.902754;0.906036;0.909878;0.903115;0.897706;0.891493;0.884356;0.855344;0.822114;0.806716;0.804799;0.805118;0.806715;0.810962;0.814664;0.813772;0.823181;0.829041;0.834994;0.840076;0.841471;0.850156;0.851608;0.854492;0.864409;0.868667;0.938103;0.968283;0.970245;0.966372;0.970781;0.932112;0.894850;0.870123;0.806052;0.804916;0.809287;0.808255;0.806592;0.804849;0.803962;0.805327;0.802570;0.805141;0.805002;0.814877;0.813404;0.812856;0.806847;0.805246;0.791556;0.792629;0.773801;0.775796;0.751501;0.740380;0.717187;0.707358;0.676794;0.665527;
0.895659;0.894914;0.897287;0.902102;0.900847;0.900980;0.908652;0.909453;0.899584;0.893736;0.858323;0.839607;0.831582;0.815829;0.805648;0.805382;0.804312;0.805990;0.807412;0.815338;0.816528;0.820028;0.822448;0.826549;0.826599;0.828235;0.830822;0.835757;0.841885;0.841418;0.861428;0.876450;0.877593;0.889504;0.880325;0.880164;0.876105;0.868409;0.815352;0.810900;0.810276;0.807671;0.806009;0.805315;0.803780;0.805702;0.803979;0.815098;0.812129;0.818233;0.816710;0.817233;0.810191;0.805763;0.789794;0.792382;0.770118;0.771279;0.745030;0.736797;0.711090;0.709258;0.678174;0.666206;
0.903184;0.892846;0.894398;0.899659;0.902008;0.899419;0.900628;0.899922;0.898188;0.858439;0.842640;0.835994;0.832762;0.830461;0.815919;0.810397;0.803870;0.808879;0.811553;0.810064;0.811223;0.817544;0.818845;0.820521;0.825650;0.827180;0.828804;0.831138;0.842093;0.845986;0.845410;0.853948;0.855619;0.855207;0.876437;0.876977;0.872892;0.866820;0.818843;0.819468;0.814634;0.813074;0.811218;0.810195;0.810385;0.812976;0.814599;0.814702;0.822457;0.829675;0.824791;0.817998;0.817991;0.807551;0.791567;0.793037;0.773649;0.772718;0.744485;0.736667;0.716977;0.704898;0.675706;0.664085;
